X,Y,Cluster
-1.423783,-7.608735,3
3.958888,-9.653462,2
4.737174,-9.075962,2
-7.275486,8.570981,1
4.993466,-8.390761,2
5.841455,-9.132987,2
4.944325,-9.112993,2
-1.260826,-6.772305,3
0.497726,1.900665,0
-1.993208,-6.972447,3
-2.212870,-6.589896,3
-2.063891,-7.010731,3
-1.109941,2.621027,0
-0.205423,1.789270,0
4.854157,-8.213640,2
4.952490,-8.408800,2
-1.621622,-6.879568,3
-2.006339,-7.722325,3
-7.918939,8.974077,1
-1.656482,-7.386069,3
-1.749855,-7.827840,3
-2.230401,-7.360987,3
-1.390580,2.686967,0
-1.675748,-8.051152,3
-7.457995,9.689369,1
-7.606685,9.114606,1
5.045570,-8.867694,2
-7.740121,9.541961,1
-2.329260,-7.537835,3
-2.752494,-7.748030,3
5.116430,-8.574565,2
-6.741537,9.613123,1
-0.908415,2.508131,0
-6.348987,9.466255,1
-0.391939,1.236036,0
-8.212810,9.435414,1
-1.607803,2.468860,0
-6.981673,9.391731,1
-6.564841,8.399562,1
-1.830465,-7.843087,3
4.566329,-8.510485,2
-1.287999,-6.508803,3
5.339340,-8.476317,2
6.381401,-9.030851,2
-8.466393,9.081537,1
-1.941488,-7.553330,3
-2.229536,-7.162135,3
4.397981,-8.341177,2
6.191389,-8.772654,2
-1.180659,-6.912323,3
-1.949653,-6.587465,3
-2.714340,-7.065104,3
3.936052,-8.522902,2
-6.617707,8.873109,1
-0.595094,2.591216,0
-6.854982,10.065470,1
-1.362849,-7.654858,3
-6.117413,9.135452,1
-1.341491,-7.926309,3
0.653215,2.149887,0
-1.518386,-7.020989,3
4.414182,-8.528837,2
-1.099423,-7.203905,3
-1.317249,-7.983511,3
-1.611497,-8.150147,3
-6.595998,9.233438,1
5.592548,-8.049807,2
-7.564866,8.597268,1
-8.559551,9.191151,1
0.836653,1.441838,0
5.425150,-8.354667,2
-1.131916,2.088036,0
-2.786610,1.761870,0
5.487733,-8.394464,2
5.289603,-9.491665,2
-8.240078,9.415488,1
-0.027648,-6.257067,3
-0.227577,1.839212,0
-0.686842,1.787865,0
-8.122169,9.885175,1
-7.845549,9.741395,1
-1.450667,-6.920595,3
5.525497,-9.171819,2
-1.012370,1.941400,0
-0.541841,1.832127,0
0.672985,1.801281,0
5.071278,-8.800910,2
-1.835091,-6.535845,3
5.316323,-8.015388,2
4.587621,-8.545866,2
-6.741566,8.439713,1
-1.691030,-7.260633,3
-0.467610,0.614561,0
5.891251,-8.011099,2
4.408220,-8.283342,2
0.006772,1.886860,0
-7.897489,9.033720,1
-1.139104,2.036571,0
-0.357849,1.735826,0
5.680827,-8.527587,2
-7.717242,8.556192,1
-6.664657,9.458699,1
-1.919720,-7.624114,3
-1.500393,2.280533,0
5.207606,-8.824865,2
-0.075448,2.403992,0
5.126769,-7.631103,2
0.803569,1.248461,0
-5.952471,8.963638,1
5.641996,-8.822059,2
-1.232802,-6.750248,3
4.951728,-8.467525,2
-0.278388,2.328794,0
-1.030014,1.211654,0
-8.152205,9.382540,1
-0.643294,2.831373,0
-2.226280,-7.127712,3
4.686518,-9.109843,2
5.446253,-8.036682,2
-2.369612,-6.756255,3
-1.149979,-7.713864,3
0.130467,1.372286,0
-7.765327,8.583594,1
-0.128574,1.518272,0
-0.701941,1.308477,0
5.542398,-9.261733,2
-7.986856,9.297017,1
-1.337267,-7.185668,3
6.095816,-8.833596,2
4.999580,-9.706599,2
4.416437,-8.351892,2
-0.685382,2.323514,0
-0.717303,2.145261,0
-0.890601,1.460091,0
-1.585281,2.144413,0
-2.341406,-6.948913,3
-6.973214,8.514396,1
-1.110891,1.672478,0
-2.356182,-7.597656,3
5.450624,-8.941858,2
-0.132724,2.170923,0
5.943096,-7.986579,2
-0.977645,0.682171,0
-7.502850,9.127439,1
4.932887,-7.910874,2
5.971272,-8.957399,2
-0.166000,1.937407,0
-2.176860,-7.535259,3
0.555170,1.331915,0
6.090275,-8.127259,2
-1.007572,-7.830528,3
-2.110682,-6.613398,3
-0.860734,-7.920196,3
-0.150398,2.356014,0
-1.379704,-7.348112,3
-7.370387,8.596334,1
-7.323156,8.576478,1
-0.732364,2.432044,0
-6.207341,9.277650,1
-7.292055,10.201563,1
-1.811791,-7.797157,3
-0.366657,2.145988,0
-0.117172,1.541781,0
-0.491936,-7.861441,3
-6.672376,8.671662,1
5.380163,-8.375775,2
6.204286,-7.894996,2
0.214710,1.317965,0
4.533218,-8.845635,2
-6.994416,8.353580,1
-6.940512,9.686296,1
5.158418,-8.707787,2
5.079294,-8.609263,2
-2.333404,-7.378861,3
-8.516767,9.669898,1
5.388244,-8.502837,2
6.137323,-8.307842,2
-7.425128,9.078689,1
-7.021837,8.819995,1
-7.786787,9.329059,1
-3.248923,-7.917773,3
0.139795,1.697920,0
-8.120483,8.445459,1
-3.186653,-7.569989,3
0.258327,2.748605,0
-0.611233,1.881330,0
4.186041,-7.567541,2
-7.926655,9.175454,1
-7.634715,9.062317,1
4.208015,-8.744347,2
-0.356785,2.273212,0
-7.651358,9.019308,1
4.918221,-8.652185,2
4.907493,-9.510077,2
-7.507914,8.956524,1
-2.015622,-6.599725,3
-6.741680,10.173204,1
-0.254815,1.761410,0
-0.191122,1.236890,0
-7.641731,9.447847,1
4.738474,-8.788983,2
-1.880404,-6.748695,3
-0.757914,2.089133,0
-3.193925,-7.153349,3
-0.953044,1.642192,0
-7.125019,8.916692,1
0.022472,1.104473,0
5.553252,-7.461461,2
4.918473,-8.765383,2
-7.966678,8.881588,1
-2.123571,-7.761909,3
-1.391945,-7.234784,3
-8.634155,9.171084,1
-1.423330,-7.284732,3
-7.895980,9.381535,1
-6.605775,8.231002,1
-1.241919,2.681014,0
-8.108693,8.731159,1
-2.852860,-6.250793,3
4.629781,-8.164802,2
-1.672846,-8.118598,3
-0.012008,1.026684,0
-7.502429,7.512202,1
-2.013062,-7.513180,3
5.267530,-8.798411,2
-1.760749,-6.171854,3
-2.842942,-7.376760,3
-0.225163,2.370934,0
-7.407808,8.721190,1
-1.952240,-7.215708,3
4.781033,-9.526897,2
-2.414046,-7.897488,3
-1.744764,-6.671954,3
-2.076031,-6.822732,3
-1.499357,-6.665888,3
-1.015960,2.150945,0
-1.582663,-5.821584,3
-1.743733,-8.322515,3
-7.230502,9.128225,1
-6.641367,9.329618,1
-2.056792,-8.172326,3
5.066270,-8.462109,2
5.853097,-8.323566,2
4.986207,-8.837749,2
4.969652,-8.362948,2
-8.055140,9.675950,1
-2.193704,-6.548514,3
5.143486,-9.099223,2
-2.388981,-6.682168,3
-1.254722,2.518345,0
4.980106,-8.901507,2
5.214077,-9.202021,2
4.539427,-8.112914,2
-0.786995,1.547213,0
3.832505,-8.016397,2
-0.951202,0.877023,0
-1.201804,-6.675566,3
3.457311,-8.890683,2
-6.634838,8.360565,1
-7.819253,8.768002,1
5.175562,-7.724826,2
5.409116,-8.790582,2
-8.087512,9.858178,1
4.774666,-8.411111,2
5.099641,-8.673588,2
-2.382819,-7.241102,3
-1.828809,-7.597521,3
-2.274427,-7.211412,3
-7.360803,8.448355,1
4.754708,-8.466406,2
-1.158466,-7.035305,3
-1.356965,-6.649462,3
-0.462697,1.618585,0
-7.797832,10.458489,1
-2.842645,-6.151867,3
4.922932,-9.067160,2
-7.551929,9.269811,1
-7.239931,9.050785,1
-1.872478,-7.681831,3
-7.709174,9.179160,1
4.434714,-8.384153,2
-7.511299,9.459373,1
5.271527,-8.323985,2
-8.194064,9.324076,1
0.048292,2.252910,0
-2.011953,-8.326015,3
-0.706521,1.756675,0
-0.618898,1.732594,0
-2.231360,-7.585201,3
4.928801,-7.917364,2
-7.264679,8.370303,1
4.932229,-8.368911,2
0.328119,1.351911,0
-6.762354,8.319178,1
-0.042271,1.479738,0
-7.431135,8.683607,1
-2.598743,-7.135244,3
6.739982,-8.448660,2
-2.233177,-7.681571,3
-6.854481,10.496187,1
-1.698159,-8.043284,3
-7.035566,8.898483,1
-2.211959,-6.800406,3
-0.436018,1.007756,0
-7.090468,9.515324,1
-6.524407,8.723147,1
-7.943298,7.746552,1
-2.008070,-7.093375,3
-8.388271,8.348251,1
-1.427933,1.737867,0
-0.656787,2.030800,0
-3.207650,-7.312042,3
-0.314588,2.359169,0
-6.943455,8.447699,1
-2.294243,-6.698623,3
-0.972509,1.953236,0
-6.618114,8.690810,1
-6.682551,9.974528,1
-0.119468,1.439063,0
5.267251,-8.015095,2
-7.419902,9.348156,1
-0.881378,1.810332,0
-2.331305,-7.192677,3
4.931990,-7.858500,2
-0.136060,2.336391,0
-0.992703,1.758811,0
-1.113415,-6.941535,3
-0.308818,2.233844,0
5.406599,-8.010096,2
-6.135982,8.024938,1
4.561436,-8.154321,2
-2.545868,-7.511864,3
4.849283,-7.979449,2
-7.870467,8.994843,1
-0.066168,1.548385,0
-2.010765,-6.633472,3
-1.427561,-7.848635,3
-0.634220,1.631785,0
-2.133315,-7.434538,3
-7.687778,8.761692,1
-1.424515,-6.825200,3
5.756639,-8.973861,2
5.339130,-8.569207,2
-8.571959,7.820714,1
-6.938319,9.964909,1
-7.360978,9.734576,1
3.588862,-8.564995,2
4.899854,-7.492510,2
-2.246994,-6.719886,3
-0.697486,0.613862,0
-0.582560,2.631073,0
-1.851574,-7.111244,3
-3.052093,-7.982049,3
-8.545363,8.509726,1
-2.794955,-6.858228,3
5.490117,-8.129550,2
-1.466113,-6.797389,3
5.072960,-8.106815,2
-0.617873,1.813640,0
-1.957113,-6.885021,3
5.599108,-8.999918,2
-1.542656,2.954079,0
-7.039097,9.523461,1
5.618071,-7.403726,2
5.006878,-7.038195,2
-1.255798,-6.658822,3
5.393503,-8.261929,2
-2.919670,-7.083425,3
-2.277040,-6.264734,3
0.139321,0.047231,0
5.162831,-7.653666,2
-1.305174,-6.616533,3
-0.267496,2.379427,0
-2.624708,-6.142808,3
-2.607948,-6.368037,3
-2.551883,-6.975082,3
-6.512953,8.540093,1
-7.615728,8.632172,1
0.475137,2.513532,0
-7.938338,10.164205,1
-6.337366,8.850368,1
-6.577908,8.951787,1
-7.054491,9.409472,1
-2.245656,-7.118516,3
-0.328001,1.014006,0
4.538675,-8.888988,2
5.383358,-8.468460,2
-0.836439,0.376815,0
-6.947446,8.145206,1
-0.982347,-5.381324,3
-0.154787,1.874941,0
-8.447985,10.083372,1
-1.707603,-7.197303,3
-2.321628,-7.498981,3
-7.416105,9.279662,1
-0.618998,2.169897,0
-6.430492,8.879049,1
-6.920885,9.052603,1
-7.254934,9.990734,1
4.156686,-7.838357,2
-2.478125,-7.126093,3
-1.838264,-7.187016,3
-7.718306,9.442342,1
5.269203,-8.365222,2
5.116297,-8.643369,2
-0.415987,1.969034,0
-0.933047,1.747413,0
-1.381776,-7.546813,3
-1.990516,-7.079193,3
-1.480745,1.794218,0
-6.939729,9.287639,1
-0.391440,1.439393,0
4.380760,-9.070500,2
-0.549421,2.103067,0
-1.382084,-6.938223,3
-2.937122,-7.003758,3
-7.519576,8.503918,1
4.574041,-9.231820,2
-0.123752,1.033124,0
4.587813,-8.544898,2
-1.812568,-6.525256,3
-7.825390,8.999410,1
-6.872217,9.477710,1
-1.288668,0.896999,0
5.277494,-8.796524,2
-2.795766,-6.929917,3
5.217546,-8.373373,2
-6.695077,10.690647,1
-1.851514,-7.792165,3
-1.196349,1.895832,0
4.924534,-7.953322,2
5.075551,-8.828473,2
5.066683,-7.440031,2
-8.101996,8.680202,1
-1.674243,-6.653616,3
5.372390,-9.475786,2
-6.678667,8.012475,1
-7.982321,8.094433,1
-3.116388,-7.494223,3
-2.513535,-6.613785,3
-0.754780,1.800649,0
3.911196,-8.877884,2
-1.505397,2.193584,0
4.290610,-8.563985,2
-0.117573,2.114178,0
5.295549,-9.091328,2
-1.930603,-6.685211,3
-0.483751,1.387571,0
1.196089,1.553395,0
-2.315393,-7.065231,3
-1.528010,-7.160816,3
-7.132585,9.802415,1
0.638264,2.161272,0
4.401433,-9.373288,2
5.151347,-7.182665,2
5.762253,-9.866260,2
-6.228251,8.050107,1
-1.769068,-7.070841,3
4.400908,-8.122766,2
-7.525507,8.188500,1
-0.924517,2.195738,0
-0.764573,1.783535,0
4.042476,-9.846959,2
5.411355,-7.589421,2
4.719026,-9.158565,2
-7.664857,10.276093,1
5.432459,-9.997820,2
-7.520703,8.864680,1
-1.299518,-7.949836,3
-0.101815,0.899731,0
4.934864,-9.063008,2
-1.332440,2.730916,0
4.733669,-8.456128,2
-1.045923,-7.402494,3
-5.410192,9.164016,1
-7.553432,9.208729,1
-8.779404,9.227910,1
-0.714282,1.089705,0
5.469739,-8.021171,2
-6.994340,8.536161,1
-0.672391,3.115117,0
-7.353703,9.680321,1
5.012433,-8.462393,2
5.401691,-7.845633,2
-6.768737,8.569466,1
5.257419,-8.148674,2
-6.973071,9.147325,1
-0.649520,0.985100,0
-7.031977,9.316618,1
-2.246475,-7.019119,3
-6.869267,9.215107,1
0.780890,2.231394,0
-7.291471,8.568333,1
-7.622389,7.781278,1
-2.301074,-6.154912,3
5.625371,-8.102736,2
-6.983139,9.017778,1
-1.130092,2.628046,0
4.716111,-9.100048,2
-8.012430,9.894477,1
-7.027719,9.545537,1
3.574441,-8.802451,2
5.191885,-9.440800,2
-2.168280,-6.600887,3
-7.265832,9.557048,1
-7.634706,8.781095,1
-2.141121,-6.908907,3
-0.613833,1.566569,0
5.360354,-8.453037,2
4.965196,-9.421881,2
-6.921243,9.044154,1
5.450219,-8.739758,2
-8.099030,9.760509,1
-2.433321,-7.051436,3
5.069079,-8.431075,2
-7.334295,9.438040,1
-8.129221,7.707662,1
-3.606093,-6.979390,3
-1.175309,-7.253661,3
4.465554,-7.880100,2
-6.058124,8.378494,1
-7.277415,9.093930,1
-0.811252,-6.251764,3
-7.941920,8.412704,1
-0.542720,2.285716,0
-2.299463,-8.004705,3
0.296845,2.666028,0
-2.447154,-7.513958,3
3.992850,-9.046318,2
-1.507374,-6.852769,3
-7.326799,9.708037,1
5.138728,-8.370420,2
-0.751198,1.193778,0
-7.291125,8.699954,1
-0.149387,2.706051,0
6.020290,-9.252237,2
-0.881634,1.616248,0
3.891458,-7.540935,2
5.109570,-9.549837,2
-2.955223,-7.292989,3
-7.373578,7.880613,1
-7.109882,9.077147,1
0.242599,2.078928,0
-1.255395,-8.366879,3
5.503830,-8.358375,2
-7.546679,8.588387,1
5.529313,-8.629872,2
4.474730,-8.707173,2
-0.418405,3.231314,0
-1.088547,-7.877229,3
5.540936,-7.290198,2
-0.625609,0.804309,0
0.164104,2.304601,0
-2.515834,-5.523339,3
5.716641,-8.147006,2
-1.096145,2.565033,0
-1.694844,-6.002419,3
-7.173422,9.074570,1
5.881342,-8.060863,2
-2.580326,-7.762982,3
-0.244773,1.223802,0
-7.245456,9.501320,1
4.965611,-7.939764,2
-7.557307,8.941634,1
-7.007900,8.230643,1
6.126665,-8.118828,2
4.970900,-9.061444,2
6.085331,-9.051651,2
-1.159988,1.603362,0
-8.039942,10.101286,1
-0.252981,1.672014,0
5.121683,-8.236153,2
-2.541892,-6.772724,3
-2.394870,-7.723538,3
-6.105396,9.995373,1
-0.908899,-6.775805,3
-2.742810,1.017069,0
-6.655396,9.986042,1
0.137772,1.730663,0
-1.198767,-6.703962,3
4.839292,-9.129376,2
-1.257736,-7.582239,3
-2.260684,-6.721525,3
-0.411033,2.324151,0
-2.236123,3.037631,0
-0.643474,0.984794,0
-8.655803,8.976043,1
-0.650640,1.660213,0
-1.588503,2.064116,0
-1.234071,1.647881,0
-1.661914,-6.957838,3
-6.898500,10.240760,1
-0.875559,-6.413782,3
-0.235068,1.332644,0
-0.179564,1.877466,0
5.357245,-9.641726,2
4.602557,-8.839717,2
-7.415283,9.342909,1
-2.467975,-7.622553,3
4.775700,-7.717173,2
0.142787,1.174920,0
4.339743,-8.092982,2
5.852871,-7.284019,2
-1.398656,3.097809,0
5.257060,-8.261963,2
-6.825256,8.603997,1
-7.304814,8.320971,1
0.042180,1.704906,0
-7.272155,10.186507,1
-7.247303,9.623072,1
-7.057223,9.285927,1
-0.502766,2.620265,0
-8.428377,9.496463,1
5.112350,-7.513439,2
-2.478379,-7.989796,3
-6.989602,9.088034,1
-7.017903,9.665109,1
-1.161955,-6.236544,3
5.661841,-9.134067,2
0.745816,1.541234,0
-1.227768,1.973603,0
-1.008549,2.187500,0
-1.061076,2.539251,0
-0.679134,0.921020,0
5.563854,-8.275166,2
4.923837,-8.849521,2
-6.782843,8.651555,1
4.850130,-8.177984,2
-7.570319,9.081763,1
5.387377,-8.987999,2
-0.399453,1.496996,0
-1.355538,0.813491,0
-1.350328,-6.047979,3
-1.615906,-6.718000,3
5.072992,-8.707936,2
-2.117293,-8.153755,3
-6.560110,9.354924,1
-1.199410,1.503281,0
-1.735125,-6.845034,3
-7.570138,10.351911,1
-7.477621,9.990682,1
0.006209,1.449604,0
-7.556433,9.440830,1
0.136028,2.986456,0
5.460678,-8.039239,2
-1.205618,1.671594,0
-8.203846,9.412159,1
-1.510564,-7.989011,3
-1.739408,-7.452425,3
4.380876,-8.410662,2
-7.436680,9.893043,1
-7.036512,8.974522,1
-1.371980,-7.087440,3
-6.885402,8.817200,1
-2.193330,-6.423918,3
0.039220,1.840667,0
-1.668236,-6.823206,3
6.238452,-8.905610,2
-6.989083,8.775847,1
-0.414965,1.238874,0
-0.867115,2.087272,0
-1.523614,-7.140664,3
-7.229745,9.214911,1
-1.209327,1.434301,0
5.485901,-7.572611,2
-0.565875,2.229262,0
5.298873,-8.830109,2
4.558783,-8.827761,2
-7.751313,10.269781,1
-2.443973,-6.757141,3
-0.836704,0.958918,0
5.508953,-7.685129,2
-7.442527,9.415704,1
5.818435,-9.594035,2
4.704986,-7.672292,2
-2.764569,-7.302939,3
-0.960751,2.474501,0
5.132010,-8.766340,2
-0.069821,1.663519,0
-7.968726,9.112792,1
-0.668996,0.522694,0
-2.058531,-6.649625,3
-0.960448,2.038484,0
-8.784199,8.538212,1
-6.313026,9.529942,1
5.045679,-8.598969,2
-0.229029,1.534532,0
4.734888,-8.727162,2
-7.397338,8.037001,1
-7.305858,8.300776,1
-1.947793,-8.353364,3
4.192008,-9.034410,2
-1.472663,-7.954862,3
4.785651,-8.546836,2
4.783763,-8.427875,2
4.109705,-8.727765,2
-2.884258,-6.256601,3
-1.083060,-8.253966,3
6.026211,-9.285221,2
5.585878,-9.682775,2
-0.554940,1.360248,0
-1.289351,1.625577,0
0.353781,0.871807,0
-0.487153,2.339644,0
-7.314329,9.346079,1
-6.576103,9.629299,1
4.457261,-9.560313,2
4.104450,-8.875512,2
-0.153021,1.935019,0
-3.177094,-7.639619,3
-0.920721,1.774087,0
-2.171607,-6.656133,3
-0.017202,2.505036,0
-0.976110,2.379295,0
-1.634312,-6.679035,3
4.341182,-9.497791,2
-2.421810,-7.759975,3
4.797068,-8.412453,2
-7.108912,9.330334,1
-0.450011,2.118680,0
-0.986011,2.378510,0
-1.256927,-6.858102,3
-0.450757,1.401762,0
-1.619982,2.181435,0
5.234586,-8.830564,2
-1.026186,1.258619,0
-2.008001,-7.305975,3
-6.953290,9.054029,1
-7.029028,9.918875,1
-2.722084,-6.865199,3
-0.514332,-7.556907,3
4.960213,-7.828489,2
-0.522601,1.687616,0
-1.420321,1.353583,0
-7.057603,8.341969,1
4.464699,-8.073153,2
-2.317774,-8.206163,3
-7.102016,10.398177,1
-7.817223,8.731961,1
-0.647917,1.111848,0
0.152148,1.032338,0
-1.690777,-6.177853,3
-7.000677,9.207304,1
-6.996008,9.758126,1
-1.380377,1.395681,0
-2.212726,-7.276899,3
-7.798914,8.853360,1
-1.701790,-8.067162,3
-7.425149,9.897130,1
3.810273,-7.890240,2
5.172586,-7.737475,2
-6.738502,8.824406,1
-7.306866,8.066226,1
-1.229079,2.307015,0
-1.452086,-6.369426,3
-1.702435,1.404947,0
5.259276,-8.293768,2
-0.841366,-7.299043,3
-8.162336,8.969649,1
-1.967702,-7.013394,3
-1.844003,-7.676162,3
-7.760097,8.545064,1
-8.671395,8.893753,1
-0.613275,0.991363,0
-1.848900,-7.515954,3
-2.873718,-7.884183,3
-7.868172,8.548780,1
-0.286400,2.642066,0
-2.094250,-7.288312,3
-6.634409,9.251064,1
-8.201497,8.663318,1
4.780788,-9.282809,2
-6.165643,9.642909,1
-0.951642,1.365795,0
-1.607882,-8.567191,3
-0.272055,1.684125,0
-1.432898,-6.535877,3
-9.055439,8.132505,1
-2.715688,-6.810423,3
-2.174093,-7.727515,3
-2.055556,-6.227577,3
-7.519484,9.270579,1
-6.582797,8.655570,1
-0.571964,2.527720,0
-0.393514,1.200350,0
-6.866194,9.374428,1
-1.218443,-8.093434,3
-2.307139,-6.467064,3
-6.366076,8.840508,1
4.181094,-8.697250,2
-0.526297,2.249365,0
-1.237723,2.498034,0
-0.957457,-8.286993,3
0.251594,1.648098,0
7.165621,-8.388937,2
-0.044449,1.160580,0
-8.109295,9.430270,1
-6.906615,8.589199,1
-2.021549,-8.522059,3
-0.368643,2.302675,0
-2.113165,-6.362288,3
4.759200,-8.433803,2
-6.722167,8.743944,1
-1.746519,-7.316918,3
-6.522573,9.415986,1
4.707712,-8.913065,2
-2.147952,-7.270514,3
-3.500387,-7.495278,3
-1.315006,-6.694825,3
-2.246108,-7.075502,3
-0.080272,1.456878,0
-0.977591,-7.262748,3
-7.560616,7.939819,1
-1.264878,1.432623,0
-1.267061,2.143446,0
-0.704661,-7.476215,3
-0.779388,1.417479,0
-0.327535,2.073614,0
-1.599373,-7.101266,3
-1.909017,-6.932083,3
5.163065,-7.227221,2
-0.154991,2.651553,0
-6.864624,8.961446,1
5.982003,-9.781091,2
-1.326153,0.781015,0
-1.564728,-8.057045,3
5.796601,-8.511248,2
-1.980383,-8.069110,3
-6.795758,9.318950,1
-7.223764,8.326976,1
-1.222391,-6.697366,3
5.143675,-8.636690,2
-7.750089,9.426398,1
-0.461537,2.438404,0
-0.149206,1.015970,0
-8.128948,8.659084,1
-3.397907,-6.913888,3
-3.302593,-6.465122,3
-7.628138,8.467082,1
-7.017595,8.527716,1
-1.803261,-5.500952,3
-8.200432,8.896054,1
5.463607,-8.405524,2
0.082082,2.379183,0
4.866611,-9.425831,2
-2.117281,-6.397163,3
-7.272970,9.556810,1
-1.071860,-7.804011,3
0.473996,2.785951,0
-2.075402,-6.571677,3
0.639847,1.692777,0
-8.644157,8.754222,1
-6.225984,8.958747,1
-1.007948,-5.574799,3
4.197592,-8.638772,2
5.495635,-8.939807,2
-7.837756,7.612659,1
-1.114931,2.762628,0
-0.870373,1.430633,0
-2.080638,-6.567362,3
6.620025,-8.448615,2
5.509265,-9.878592,2
-0.284718,1.820787,0
-1.183099,2.008010,0
-0.934551,2.648171,0
4.966843,-9.209817,2
-8.686728,9.114659,1
-0.402079,1.903530,0
-1.609177,-7.085475,3
-2.115273,-7.263043,3
-7.293584,10.058062,1
-2.353864,-7.186480,3
-6.037473,8.505996,1
5.452960,-9.252479,2
4.425338,-7.581303,2
4.557054,-7.886051,2
-0.774863,2.282138,0
-1.321741,-7.160482,3
5.261777,-7.932325,2
-1.588806,-7.252688,3
-2.232727,-6.463944,3
5.480134,-7.339983,2
-0.308603,2.342768,0
-0.651095,1.486723,0
-2.941606,-6.774632,3
-1.269282,2.166200,0
-2.027899,-6.717179,3
5.499306,-8.404480,2
-7.035925,8.527839,1
-1.418078,-7.447012,3
-1.342266,2.447902,0
-3.287615,-7.001280,3
-0.458745,2.130684,0
5.020475,-9.557338,2
-7.031395,8.813531,1
-7.801228,9.651319,1
-7.186830,8.579746,1
-2.044949,-6.906220,3
0.440561,2.231441,0
-8.239558,8.926698,1
4.462178,-8.485503,2
-7.941320,9.149546,1
5.411668,-9.595519,2
-2.245736,-7.149111,3
4.365869,-8.397591,2
5.439846,-7.536273,2
-2.515748,-7.327989,3
-1.124889,2.011262,0
5.477932,-8.897737,2
-2.787259,-8.652922,3
4.930557,-8.585748,2
-1.599001,-7.657755,3
4.702431,-8.092611,2
-6.294572,8.877140,1
-1.979669,-6.360091,3
-7.602801,8.693393,1
-6.796694,8.955121,1
-7.216017,8.844065,1
5.268325,-8.661265,2
5.407361,-8.101131,2
-2.706772,-7.300878,3
-6.899836,9.111625,1
-6.824697,9.021112,1
5.133302,-8.586491,2
-0.374004,1.159561,0
-1.537872,-7.768717,3
-1.111557,-6.260700,3
4.545399,-7.695610,2
0.039248,1.396665,0
5.164401,-8.477259,2
-6.652117,8.774692,1
-8.726774,8.786609,1
-1.642791,-8.136823,3
-7.471600,9.096257,1
-1.624004,-7.345109,3
-1.958993,-7.130494,3
-1.639147,-7.458378,3
4.618619,-8.789655,2
-1.862113,-6.699243,3
5.344444,-8.134784,2
-1.784342,1.772529,0
-6.825244,8.440120,1
-1.838232,-6.759511,3
-1.925387,-8.337535,3
4.940785,-9.217269,2
-0.155849,2.401835,0
-7.318219,9.654428,1
5.661737,-8.552059,2
-8.001575,8.830811,1
-1.538049,-6.410167,3
-0.452538,1.610146,0
-1.069370,1.202525,0
5.151669,-8.972892,2
-0.698104,-7.886822,3
-8.390212,9.346640,1
4.374791,-8.740675,2
0.033324,1.039644,0
-7.696571,9.009102,1
0.036333,2.012664,0
-3.404888,-6.577515,3
-6.835588,9.788317,1
-0.055792,3.020055,0
-2.137089,-8.027195,3
5.705690,-7.600679,2
-1.797919,-6.953355,3
-0.082670,3.169576,0
5.372116,-8.797056,2
-2.125284,-6.787625,3
-6.703490,9.239161,1
5.773382,-8.640149,2
-7.387644,8.372325,1
-0.571297,2.657429,0
-1.668509,-6.945927,3
4.990590,-8.916349,2
-7.785420,9.705761,1
-0.037561,1.437281,0
-0.713233,2.358821,0
-2.618184,-6.269234,3
3.424581,-9.082168,2
5.547701,-7.995244,2
-0.700898,2.313692,0
-7.743069,9.721561,1
-7.485375,9.672462,1
-1.320704,-6.943006,3
-1.589385,-6.845656,3
-0.019647,1.612804,0
-0.052501,3.159359,0
5.537211,-9.058087,2
-2.796247,-8.348080,3
-1.036338,-6.291797,3
4.870059,-8.226688,2
-1.043976,2.481838,0
5.851562,-9.204703,2
4.865557,-10.221643,2
-8.281591,8.705784,1
-0.536530,1.677107,0
-1.556420,-7.126382,3
-0.114494,3.381695,0
0.348319,1.059179,0
-7.440951,8.798954,1
-8.132801,8.388003,1
-1.464528,-6.898325,3
-7.276765,8.253456,1
-0.348350,1.975656,0
-0.704109,2.330583,0
-7.729666,8.322697,1
-0.014144,2.007250,0
-0.904461,-6.599290,3
-1.067865,1.846297,0
-1.549655,-7.492609,3
-0.447458,1.241037,0
-8.629833,8.929862,1
-1.056872,2.649193,0
-2.030086,-6.432851,3
-1.989317,-7.887527,3
-8.187503,8.128018,1
-6.182623,9.394273,1
-0.921864,-7.578847,3
0.093034,2.341511,0
-7.977029,10.080602,1
5.409019,-8.366238,2
0.102925,1.107705,0
-1.523376,-7.540119,3
-7.302629,9.552272,1
-6.309910,9.169265,1
-1.624928,-6.364918,3
5.176778,-8.764417,2
-6.833270,8.870445,1
-1.649682,-7.378035,3
5.589742,-9.321467,2
-0.794036,0.893175,0
-7.505368,8.930651,1
-1.037104,0.822140,0
-2.149622,-6.458065,3
4.671402,-8.674435,2
-0.853117,2.360411,0
-2.577694,-6.278980,3
4.926418,-8.046801,2
-0.772218,1.837883,0
-7.754616,8.591896,1
-0.900032,2.105089,0
-7.018299,7.867645,1
-0.186331,1.702697,0
-0.031743,0.590698,0
-7.247976,9.986531,1
4.251275,-8.384457,2
4.112461,-9.274825,2
4.825940,-9.541940,2
-2.583623,-6.974181,3
-0.397078,1.809458,0
4.577107,-8.530490,2
-2.128525,-6.107966,3
-0.810996,-7.018844,3
-1.048329,-7.087447,3
4.143347,-9.050149,2
5.797647,-8.955389,2
6.264671,-8.006882,2
0.400392,1.426742,0
